182082	NC_005043	33241335	Bacteria;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia;Chlamydia pneumoniae;Chlamydophila pneumoniae TW-183;
390236	NC_008568	117621799	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Borrelia;Borrelia afzelii;Borrelia afzelii PKo;
390236	NC_008569	117621834	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Borrelia;Borrelia afzelii;Borrelia afzelii PKo;
390236	NC_008566	117621706	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Borrelia;Borrelia afzelii;Borrelia afzelii PKo;
246969	NC_016051	350525682	Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus sp. AM4;Thermococcus sp. AM4;
390236	NC_008564	117621570	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Borrelia;Borrelia afzelii;Borrelia afzelii PKo;
390236	NC_008565	117621646	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Borrelia;Borrelia afzelii;Borrelia afzelii PKo;
267671	NC_005824	45655585	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Leptospiraceae;Leptospira;Leptospira interrogans;Leptospira interrogans serovar Copenhageni str. Fiocruz L1-130;
405955	NC_008563	117622295	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli APEC O1;
652620	NC_016050	350273053	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsia;Rickettsia japonica;Rickettsia japonica YH;
187410	NC_004088	22123922	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia;Yersinia pestis;Yersinia pestis KIM10+;
324925	NC_011060	194335182	Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Pelodictyon;Pelodictyon phaeoclathratiforme;Pelodictyon phaeoclathratiforme BU-1;
761659	NC_014026	294508902	Bacteria;Bacteroidetes;Bacteroidetes (class);Bacteroidetes Order II. Incertae sedis;Rhodothermaceae;Salinibacter;Salinibacter ruber;Salinibacter ruber M8;
393305	NC_008800	123440403	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia;Yersinia enterocolitica;Yersinia enterocolitica subsp. enterocolitica 8081;
99287	NC_003277	17233403	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica serovar Typhimurium str. LT2;
103690	NC_003276	17233017	Bacteria;Cyanobacteria;Cyanobacteria (class);Nostocales;Nostocaceae;Nostoc;Nostoc sp. PCC 7120;Nostoc sp. PCC 7120 (Anabaena sp. PCC 7120);
220668	NC_006375	54307228	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus plantarum;Lactobacillus plantarum WCFS1;
103690	NC_003273	17232874	Bacteria;Cyanobacteria;Cyanobacteria (class);Nostocales;Nostocaceae;Nostoc;Nostoc sp. PCC 7120;Nostoc sp. PCC 7120 (Anabaena sp. PCC7120);
103690	NC_003272	17227497	Bacteria;Cyanobacteria;Cyanobacteria (class);Nostocales;Nostocaceae;Nostoc;Nostoc sp. PCC 7120;Nostoc sp. PCC 7120 (Anabaena sp. PCC 7120);
103690	NC_003270	17227465	Bacteria;Cyanobacteria;Cyanobacteria (class);Nostocales;Nostocaceae;Nostoc;Nostoc sp. PCC 7120;Nostoc sp. PCC 7120 (Anabaena sp. PCC7120);
545693	NC_014025	294509091	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus megaterium;Bacillus megaterium QM B1551;
396595	NC_013930	290242889	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio;Thioalkalivibrio sp. K90mix;Thioalkalivibrio sp. K90mix;
882096	NC_018592	404409239	Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae;Listeria;Listeria monocytogenes;Listeria monocytogenes SLCC5850;
290399	NC_008541	116668568	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Arthrobacter;Arthrobacter sp. FB24;Arthrobacter sp. FB24;
405534	NC_011658	217957581	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus;Bacillus cereus AH187;
395491	NC_012850	241202755	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Rhizobium leguminosarum;Rhizobium leguminosarum bv. trifolii WSM1325;
484019	NC_011653	217076133	Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermosipho;Thermosipho africanus;Thermosipho africanus TCF52B;
405534	NC_011656	217322921	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus;Bacillus cereus AH187;
405534	NC_011657	217322982	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus;Bacillus cereus AH187;
405534	NC_011654	217316512	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus;Bacillus cereus AH187;
405534	NC_011655	217956691	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus;Bacillus cereus AH187;
232721	NC_008782	121592436	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax sp. JS42;Acidovorax sp. JS42;
360095	NC_008783	121601635	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bartonellaceae;Bartonella;Bartonella bacilliformis;Bartonella bacilliformis KC583;
365044	NC_008781	121602919	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas;Polaromonas naphthalenivorans;Polaromonas naphthalenivorans CJ2;
391735	NC_008786	121607004	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Verminephrobacter;Verminephrobacter eiseniae;Verminephrobacter eiseniae EF01-2;
354242	NC_008787	121612099	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter jejuni;Campylobacter jejuni subsp. jejuni 81-176;
320388	NC_008784	121596444	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia mallei;Burkholderia mallei SAVP1;
320388	NC_008785	121598179	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia mallei;Burkholderia mallei SAVP1;
349124	NC_008789	121996810	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira;Halorhodospira halophila;Halorhodospira halophila SL1;
395491	NC_012854	241554070	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Rhizobium leguminosarum;Rhizobium leguminosarum bv. trifolii WSM1325;
436308	NC_010085	161527512	Archaea;Thaumarchaeota;Thaumarchaeota (class);Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus;Nitrosopumilus maritimus;Nitrosopumilus maritimus SCM1;
216596	NC_008383	116255067	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Rhizobium leguminosarum;Rhizobium leguminosarum bv. viciae 3841;
395019	NC_010086	161519706	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia multivorans;Burkholderia multivorans ATCC 17616;
383629	NC_018423	400760244	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter;Phaeobacter gallaeciensis;Phaeobacter gallaeciensis 2.10;
572265	NC_012752	238899346	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Candidatus Hamiltonella;Candidatus Hamiltonella defensa;Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum);
537457	NC_010941	190151404	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;Actinobacillus pleuropneumoniae;Actinobacillus pleuropneumoniae serovar 7 str. AP76;
188937	NC_003552	20088899	Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;Methanosarcina acetivorans;Methanosarcina acetivorans C2A;
383629	NC_018421	400759986	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter;Phaeobacter gallaeciensis;Phaeobacter gallaeciensis 2.10;
269483	NC_007509	78059643	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia sp. 383;Burkholderia sp. 383;
316273	NC_007508	78045556	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas euvesicatoria;Xanthomonas campestris pv. vesicatoria str. 85-10 (Xanthomonas;
537457	NC_010940	190151401	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;Actinobacillus pleuropneumoniae;Actinobacillus pleuropneumoniae serovar 7 str. AP76;
316273	NC_007505	78045242	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas euvesicatoria;Xanthomonas campestris pv. vesicatoria str. 85-10;
316273	NC_007504	78045239	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas euvesicatoria;Xanthomonas campestris pv. vesicatoria str. 85-10;
316273	NC_007507	78045309	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas euvesicatoria;Xanthomonas campestris pv. vesicatoria str. 85-10;
316273	NC_007506	78045265	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas euvesicatoria;Xanthomonas campestris pv. vesicatoria str. 85-10;
1007064	NC_015433	330831849	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus suis;Streptococcus suis ST3;
990316	NC_015430	330506028	Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosaetaceae;Methanosaeta;Methanosaeta concilii;Methanosaeta concilii GP6;
862259	NC_015431	331703020	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma mycoides;Mycoplasma mycoides subsp. capri LC str. 95010;
196164	NC_004319	23577970	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium;Corynebacterium efficiens;Corynebacterium efficiens YS-314;
488222	NC_012466	225853611	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus pneumoniae JJA;
189423	NC_014498	307126151	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus pneumoniae 670-6B;
204722	NC_004311	56968493	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Brucellaceae;Brucella;Brucella suis;Brucella suis 1330;
204722	NC_004310	56968325	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Brucellaceae;Brucella;Brucella suis;Brucella suis 1330;
192952	NC_003901	21226102	Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;Methanosarcina mazei;Methanosarcina mazei Go1;
261594	NC_007323	50163691	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus anthracis;Bacillus anthracis str. 'Ames Ancestor';
261594	NC_007322	47566322	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus anthracis;Bacillus anthracis str. 'Ames Ancestor';
1091500	NC_017026	383305933	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis;Mycobacterium tuberculosis RGTB327;
43989	NC_010543	172034905	Bacteria;Cyanobacteria;Cyanobacteria (class);Chroococcales;Chroococcales (family);Cyanothece;Cyanothece sp. ATCC 51142;Cyanothece sp. ATCC 51142;
445985	NC_011724	218203978	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Borrelia;Borrelia burgdorferi;Borrelia burgdorferi ZS7;
412419	NC_011249	203288661	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Borrelia;Borrelia duttonii;Borrelia duttonii Ly;
412419	NC_011248	203288641	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Borrelia;Borrelia duttonii;Borrelia duttonii Ly;
412419	NC_011245	203288469	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Borrelia;Borrelia duttonii;Borrelia duttonii Ly;
412418	NC_011244	203287471	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Borrelia;Borrelia recurrentis;Borrelia recurrentis A1;
412419	NC_011247	203288506	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Borrelia;Borrelia duttonii;Borrelia duttonii Ly;
412418	NC_011246	203288272	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Borrelia;Borrelia recurrentis;Borrelia recurrentis A1;
454169	NC_011083	194447306	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica serovar Heidelberg str. SL476;
454169	NC_011082	194447301	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica serovar Heidelberg str. SL476;
454169	NC_011081	194447175	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica serovar Heidelberg str. SL476;
423368	NC_011080	194442203	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica serovar Newport str. SL254;
696127	NC_015722	339319317	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiales (family);Candidatus Midichloria;Candidatus Midichloria mitochondrii;Candidatus Midichloria mitochondrii IricVA;
1042878	NC_015723	339321330	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus necator;Cupriavidus necator N-1;
1042878	NC_015726	339324158	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus necator;Cupriavidus necator N-1;
1042878	NC_015727	339327781	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus necator;Cupriavidus necator N-1;
1042878	NC_015724	339323774	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus necator;Cupriavidus necator N-1;
956483	NC_015725	339320528	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma bovis;Mycoplasma bovis Hubei-1;
391595	NC_015728	339501483	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseobacter;Roseobacter litoralis;Roseobacter litoralis Och 149;
391595	NC_015729	339501435	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseobacter;Roseobacter litoralis;Roseobacter litoralis Och 149;
634497	NC_015948	344210305	Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Haloarcula;Haloarcula hispanica;Haloarcula hispanica ATCC 33960;
632516	NC_015949	344995333	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacterales Family III. Incertae Sedis;Caldicellulosiruptor;Caldicellulosiruptor lactoaceticus;Caldicellulosiruptor lactoaceticus 6A;
991791	NC_015688	337738947	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium acetobutylicum;Clostridium acetobutylicum DSM 1731;
743299	NC_015942	344198243	Bacteria;Proteobacteria;Gammaproteobacteria;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;Acidithiobacillus ferrivorans;Acidithiobacillus ferrivorans SS3;
634497	NC_015943	344209485	Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Haloarcula;Haloarcula hispanica;Haloarcula hispanica ATCC 33960;
743965	NC_015946	344204770	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma putrefaciens;Mycoplasma putrefaciens KS1;
868597	NC_015947	344205421	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas maltophilia;Stenotrophomonas maltophilia JV3;
634497	NC_015944	344209942	Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Haloarcula;Haloarcula hispanica;Haloarcula hispanica ATCC 33960;
886377	NC_015945	344201337	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Muricauda;Muricauda ruestringensis;Muricauda ruestringensis DSM 13258;
1155071	NC_017768	387785181	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans LJ23;
1130804	NC_017769	387787130	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus pneumoniae ST556;
595495	NC_016902	378710836	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli KO11FL;
224326	NC_001904	11497048	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Borrelia;Borrelia burgdorferi;Borrelia burgdorferi B31;
224326	NC_001903	11497007	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Borrelia;Borrelia burgdorferi;Borrelia burgdorferi B31;
445985	NC_011728	218249165	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Borrelia;Borrelia burgdorferi;Borrelia burgdorferi ZS7;
31964	NC_010407	170780462	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Clavibacter;Clavibacter michiganensis;Clavibacter michiganensis subsp. sepedonicus;
1172562	NC_017761	386760820	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter cinaedi;Helicobacter cinaedi PAGU611;
1172562	NC_017762	386829695	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter cinaedi;Helicobacter cinaedi PAGU611;
63737	NC_010630	186686664	Bacteria;Cyanobacteria;Cyanobacteria (class);Nostocales;Nostocaceae;Nostoc;Nostoc punctiforme;Nostoc punctiforme PCC 73102 (Nostoc punctiforme ATCC 29133);
584721	NC_017764	386833612	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Pasteurella;Pasteurella multocida;Pasteurella multocida subsp. multocida str. 3480;
1133850	NC_017765	386836097	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;Streptomyces hygroscopicus;Streptomyces hygroscopicus subsp. jinggangensis 5008;
