NZ_ABXJ01000034_6767_7027	rpsS
NZ_ACHB01000035_4443_3205	nusA
NC_009954_1347502_1346735	rplB
NC_007760_2213402_2212701	infC
NC_013209_2682846_2682370	rplM
NZ_ACHN01000037_33294_34085	rplB
NC_013173_3148803_3148165	rpsC
NZ_ABCS01000065_24323_23646	rpsC
NC_009637_620843_621151	rpsJ
NC_011852_1589485_1590111	rplC
NC_007295_206646_206104	rplE
NZ_ACOK01000004_38352_38726	rplL
NC_011059_301199_301579	rplL
NC_007576_1655890_1655465	rplK
NC_011595_3154377_3154057	infC
NC_011898_894101_894412	rpsJ
NC_012982_2213711_2213133	rpsE
NZ_DS995299_1075187_1074819	rplN
NC_014656_452189_452740	frr
NC_012522_6805418_6805984	rplE
NC_011026_1302743_1303261	rpsE
NZ_ABCJ01000013_1749_1171	rplC
NC_010508_379537_380076	rplE
NC_013406_6431776_6431153	rplD
FN543106_131489_131178	rplE
NC_008783_690436_690804	rplN
NZ_ADOD01000013_21762_23243	nusA
NZ_ABCJ01000007_63190_64404	pgk
NC_008319_1484422_1482347	dnaG
NC_011898_915715_916107	rpsI
NZ_ABEE02000017_290746_291441	rplA
NZ_ACCL02000023_55907_55512	rpsK
NC_010471_1654286_1653780	rpsE
NZ_AAUA01000004_218858_218382	rplP
NC_013009_801615_803279	pyrG
NZ_ABXB03000001_270860_272065	pgk
NZ_AATP01000001_191352_191660	rpsJ
NC_009253_217278_217706	rplK
NC_014506_2001901_2001542	rplT
NZ_DS570396_80177_79797	rpsM
NZ_ADGX01000014_81886_82719	rplB
NZ_ABEQ01000026_19596_19189	rpsK
NC_009436_3912464_3910977	nusA
NC_013532_410456_410989	rplE
NC_004350_97804_99414	pyrG
NC_007712_672353_673840	nusA
CP002457_963359_964534	pgk
NC_013853_1960472_1959639	rplB
NZ_AAOE01000004_57898_58263	rplS
NC_014922_358868_358368	rpsE
NC_010698_76869_76444	rplM
NC_008048_2064425_2063871	frr
NC_010296_3993309_3992962	rplT
NC_004552_110918_111184	rpsS
NC_003912_1756548_1756237	rpsJ
NC_013798_1428798_1428268	infC
NZ_GG704684_140158_140466	rpsJ
NC_007778_2655034_2655654	rplD
NC_010337_1389308_1389685	rplL
NZ_ABCL01000004_201753_203396	pyrG
NC_014933_3619472_3620728	pgk
NZ_AATZ01000001_687963_689441	nusA
NZ_ACIJ02000018_397171_396866	rpsJ
NC_009656_2514673_2515206	infC
NC_014833_2893850_2893155	rplA
NC_010545_429793_430374	rplE
NZ_AAMS01000004_304089_303706	rplS
NC_009655_1609586_1609038	infC
NC_012441_1218594_1217761	rplB
NC_002678_508698_508144	frr
NZ_ACCJ01000042_1356_556	rplB
NZ_DS995276_9495_8962	rplF
NC_011184_248637_249176	rplE
NC_013156_461545_461093	rpsM
NC_008527_2227667_2227014	rpsC
NC_014727_367886_368236	rpsM
NZ_ACYU01000088_105244_105873	rplC
NC_011144_1860438_1859953	rpsI
NC_010407_329668_330087	rplP
NZ_ACIN02000005_225194_224802	rpsI
NZ_ADAD01000104_286_912	rplC
NC_011134_68797_69105	rpsJ
CP002301_430804_430412	rpsI
NC_014483_1463192_1463551	rplT
AEFH01000069_8880_9158	rpmA
NZ_ACFY01000154_34364_34648	rpmA
NZ_ACGY01000128_250854_252107	nusA
NC_009052_4274658_4274230	rplM
NC_009566_1606819_1606112	rpsC
NC_008639_676987_675077	dnaG
NC_011663_4807617_4807249	rplN
NZ_GG774814_95745_96569	rplB
NZ_ADDJ01000004_355629_354877	rpsB
NC_000961_1447649_1447221	rplM
NC_003364_1894599_1895000	rpsK
NC_014246_2078095_2076992	infC
NC_007503_1582994_1581954	nusA
NC_007519_2275176_2274685	rpsE
NC_008510_1129768_1131156	nusA
FP929058_1864826_1864137	rplA
NC_006396_1442695_1441679	rplC
NZ_AAMR01000093_3941_3408	rplF
FP929036_2866456_2864747	dnaG
NZ_ABED02000019_76450_75344	nusA
NZ_ACBX02000037_88866_88477	rpsK
NZ_AAPR01000010_146835_146557	rpsS
NC_014963_3940987_3940667	rpsJ
NC_011751_3896785_3896507	rpsS
NC_013716_4759928_4760206	rpsS
NC_009792_4348894_4348616	rpsS
NC_003103_175877_176314	rplK
NC_010263_178307_178744	rplK
NC_010628_4903281_4903598	rpsJ
NC_010674_255354_255893	rplE
NC_012918_3846933_3846565	rplN
NC_013093_6966430_6966071	rplS
NZ_AAMR01000024_80427_79870	frr
NZ_ADHJ01000054_44897_44205	rplA
NC_014256_254497_254874	rplL
NZ_ABWO01000056_8692_9489	rplB
NZ_AANQ01000001_54917_53100	dnaG
NZ_ACSH02000002_325278_326024	rpsC
NC_009972_6258202_6258639	rplP
NZ_ADFP01000093_45300_44677	rplD
NC_006958_536578_537324	rpsC
NC_013162_1371922_1372551	rplD
NC_014644_1574683_1574375	rpsJ
NC_013895_477127_477552	rplK
NC_004757_1041287_1040928	rplT
NC_009379_826258_826623	rplT
NC_007498_839667_840050	rplL
FP929045_1002694_1002296	rpsI
NC_000853_1486493_1486116	rpsM
NC_011751_3216727_3215090	pyrG
NZ_ABYC01000223_34748_34305	rplM
NZ_ACDX02000008_78631_79275	rplC
NZ_AAKL01000105_4341_3895	smpB
NZ_AAMQ01000002_538973_540811	dnaG
NC_007432_77998_78831	rplB
NC_012918_3867309_3866887	rplK
NC_012214_3672331_3671975	rpsM
NC_003910_4046986_4048161	pgk
NZ_ACJY01000036_11895_11344	rplE
NZ_ACZC01000035_84750_85235	smpB
NZ_ADCF01000001_756883_756527	rpsM
NC_013410_1173915_1173175	rpsB
NC_009635_804970_804662	rpsJ
NC_011661_1150436_1151626	pgk
NC_011729_1126421_1125705	rplA
NC_009637_652857_653492	rpsC
NZ_ABGD02000022_3848_3480	rpsM
NC_014103_134105_134644	rplE
NC_009485_5286581_5286303	rpsS
NC_009445_3275846_3276124	rpsS
NC_010519_1468549_1470030	nusA
NC_009454_312935_313324	rplL
NC_007794_1298719_1299474	rplC
NZ_ACUK01000119_178622_178110	rplK
NZ_ACOO02000031_142147_141464	rpsC
NC_005061_227197_227769	rplE
NC_014209_1940895_1940230	rpsC
NC_008820_2036684_2036959	rpsS
NC_014759_3591374_3591679	rpsJ
NC_007645_1250132_1251625	nusA
NC_013921_913607_913894	rpmA
NC_014209_929309_929596	rpmA
NC_009613_1515359_1514835	rpsE
NC_008525_1541833_1540235	pyrG
NZ_ACKS01000085_21416_21051	rplN
NZ_AECT01000005_1284_937	rplS
NZ_DS995276_2505721_2506110	rpsK
NC_009792_4343598_4343095	rpsE
NC_000919_581214_579955	pgk
NC_014639_3770904_3771269	rpsM
NC_013854_671428_672177	rpsC
NZ_AANJ01000009_55107_56738	pyrG
NC_012687_593357_592815	rplE
NC_010511_422646_421906	rplC
NC_012984_588989_589357	rplL
NZ_AANC01000001_548019_547234	rpsB
NC_009073_1947181_1947609	rpsI
NC_000854_257398_256976	rplN
NC_010170_5199091_5198726	rpsM
NC_009049_385333_385641	rpsJ
NC_010816_2059838_2060410	rplE
NZ_GG658151_2444203_2443775	rplM
NZ_AAIF01000042_633_1034	rplL
NZ_ADNV01000273_16724_17098	rpsM
NC_013791_3302593_3302126	smpB
NC_009848_112155_112988	rplB
NC_014033_2568386_2567946	rplK
ACRC01000319_869_1336	smpB
NZ_ACZN01000020_43001_42177	rplB
NC_013198_951790_952263	smpB
NZ_ACRX01000014_18888_19232	rplS
NZ_CH482383_3647400_3649394	dnaG
NZ_ADME01000010_23616_23224	rpsI
NZ_ADBS01000001_3107616_3108245	rplC
NC_009615_4272829_4273665	rpsB
NC_005957_4099131_4097335	dnaG
NC_014816_1000320_1000628	rpsJ
NC_009614_1089487_1089098	rpsK
NC_014394_610257_610880	rplD
NC_008525_1462887_1462198	rplA
NC_007295_158695_158342	rplT
NC_013172_2637511_2637107	rpsK
AY485365_8212_8006	rplK
NZ_ABEA02000259_1468_2013	frr
NZ_ACYB01000046_237501_235852	pyrG
NZ_AATQ01000059_20967_20599	rplN
NC_007759_314511_315164	rplD
NC_013592_4264526_4264116	rplP
NZ_ADFO01000009_23728_23216	rpsE
NC_011757_2488138_2487575	frr
AB267474_4197_5393	pgk
CP001668_811622_810951	rplC
NZ_ACIL02000003_673_221	smpB
NZ_ABVQ01000037_882015_881578	rplP
NC_008601_264850_265389	rplE
NZ_ABCV02000001_788406_789188	rpsB
NZ_AAAP01003836_14708_14262	rplS
NC_013170_175754_176122	rpsM
NZ_ABDU01000042_125080_126867	dnaG
NC_009633_2705090_2704533	frr
NC_013222_108588_107356	nusA
NC_012004_665479_667290	dnaG
NC_012791_2004366_2004911	infC
NC_005042_1550637_1550185	rplM
NC_009659_3772434_3771916	rpsE
NC_004572_204803_205351	infC
NZ_DS995276_2707662_2707258	infC
NC_013799_786457_785762	rpsC
NZ_AATP01000001_195603_196016	rplP
NC_012522_6813214_6813588	rpsM
NC_010322_5290281_5290763	smpB
NZ_ACHM02000002_757870_758397	rpsE
NZ_ACYB01000046_168096_167818	rpsS
NZ_ACCC01000006_109233_109838	rplD
NZ_ABCY02000001_53193_52012	pgk
NZ_ADGT01000005_95665_95384	rpsS
NZ_AAPS01000096_788_1156	rplL
NC_002758_2370096_2369596	rpsE
NZ_ABYW01000002_17245_18861	pyrg
NZ_ADGQ01000074_24401_23571	rplB
AM285321_38274_37588	rplA
NC_012914_6520340_6519648	rplA
NC_012731_1002380_1003105	rpsB
NC_014650_136581_137411	rplB
NC_002578_1129636_1130166	rplP
NC_013946_2650254_2649706	rplE
NC_008527_2287614_2286847	rpsB
NC_011891_4246350_4245859	smpB
NC_009052_4877297_4876692	rplD
NZ_AAYI02000004_1789637_1788810	rpsB
NZ_GG658170_2362172_2362840	rplC
NZ_ACLW01000111_8337_6730	pyrG
NC_009135_270655_269339	dnaG
NC_014228_3176165_3175683	smpB
NC_014206_2435495_2434938	frr
NC_014034_345040_345453	rplP
NZ_GG704594_400672_401019	rplT
NZ_AAEW02000021_27687_27941	rpmA
NC_010698_1507938_1509125	nusA
NC_013895_222300_222701	rpsK
NZ_ACGT01000001_75267_76064	rpsB
NC_012891_665409_665756	rplS
NZ_ACFJ01000001_360983_360558	rplK
NC_010475_1083143_1082601	rplF
NC_012660_6043897_6043529	rplN
NC_000961_1559363_1560976	pyrg
NC_013198_2346158_2345790	rplL
NC_009879_96094_96981	rpsB
NC_007292_114922_115176	rpmA
NZ_AAPH01000056_286_975	rpsC
NC_012560_3925259_3923628	pyrG
NC_013192_251654_252163	rpsE
NC_013766_257254_257646	rpsI
NZ_ABCF01000098_7364_7654	rpmA
NC_012490_4043554_4041629	dnaG
NC_004547_1157130_1157687	frr
NC_010611_3475285_3474917	rplN
FP929058_2115870_2115511	rplT
NC_003366_1965686_1964586	nusA
NZ_DS264642_42661_42404	rpmA
NC_014330_1131173_1130526	rplD
NC_014820_1614826_1615452	rpsB
NC_007292_254320_254712	rpsK
NZ_DS995281_3109304_3108936	rpsM
NZ_ACLG01000751_653_261	rpsK
NC_012660_6038088_6037732	rpsM
NC_008530_350171_350647	rplM
NC_014315_2377004_2376624	rplL
NC_014640_3001073_3001633	frr
NC_011728_406630_406199	rplK
NC_009850_544832_545629	rpsB
NC_006449_101490_101936	rplM
NC_006138_1591566_1591210	rplT
NZ_GG703518_342616_342251	rplT
NC_008702_1735334_1734888	smpB
NC_009881_902117_901734	rpsK
NC_007429_595844_595170	rpsC
NZ_ABLD01000042_4718_3243	nusA
NC_014964_415363_415983	rplD
NC_010320_905885_906505	rplD
NC_014538_2008699_2008079	rplD
NC_010321_419947_420567	rplD
NC_010995_2952346_2951915	infC
NC_004545_463907_465088	pgk
NZ_ACEY01000093_957_10	rpsB
NZ_ACBV01000001_46958_47791	rpsC
NC_008816_205243_204848	rplL
NC_011566_2588294_2588629	infC
NC_014012_4753967_4753362	rplD
NC_009348_4367554_4367198	rpsM
NZ_DS999408_177015_177428	rplP
NZ_ADCB01000016_79996_79628	rplN
NC_010730_290816_290448	rplN
NC_010085_710834_710412	rplN
NC_010320_1343884_1345065	pgk
NC_014538_1570498_1569317	pgk
NC_009135_889073_888411	rpsB
NC_013715_1581594_1579900	pyrG
NC_012850_1414339_1414716	rplL
NC_006677_383058_382681	rpsM
NC_009654_4899720_4898557	pgk
NC_009497_639391_639113	rpmA
NC_011661_1032726_1033142	rpsI
NZ_ABYL01000054_26252_25806	smpB
NZ_ABXJ01000036_2309_2863	rplE
NZ_AAXZ01000001_626474_626782	rpsJ
NC_011000_2299725_2298985	rpsB
CP002457_1245554_1243830	dnaG
NZ_ACKY01000117_3643_5337	dnaG
NZ_ACKR01000193_33982_33686	rpmA
NZ_ACCI02000078_111639_112070	infC
NC_007493_308776_309396	rplD
NC_009505_1220806_1220432	rplL
NC_011969_126619_127158	rplE
NC_003272_6320041_6320433	rplS
NZ_AEDT01000032_211564_210785	rpsB
NC_006300_1995644_1995288	rpsM
NC_009778_330039_328294	dnaG
NC_013385_1516953_1516645	rpsJ
NC_011837_215460_216293	rplB
NZ_GG770375_227929_228363	rplM
NC_014618_978921_980558	pyrG
NZ_ABOU02000051_35689_36198	rpsE
NC_003869_2174160_2173333	rplB
NC_013895_478984_479361	rplL
NC_003485_407956_408645	rplA
NC_008255_3593722_3593354	rplN
NC_012808_1587315_1587680	rplT
AECW01000091_4020_4688	rplC
NC_010520_3802914_3802546	rplN
NC_004552_114885_115436	rplF
NZ_ABOT01000002_96754_97185	rplK
NZ_ADAQ01000008_11175_10486	rpsC
NC_008277_750141_751922	dnaG
NZ_DS989915_3234920_3235348	rplM
NC_006085_1536160_1535354	infC
NZ_ABJL02000007_692778_694100	nusA
NC_014315_2287347_2287000	rplS
NC_008819_1641902_1641363	rplE
NC_002696_1408237_1408515	rpsS
NZ_ACEB01000022_145676_145945	rpmA
FP929045_1455641_1456264	rplD
NC_007146_923280_922723	frr
NZ_ABHH01000039_1982_705	nusA
NC_013893_840018_840452	rplP
NZ_DS989862_111201_109234	dnaG
NZ_ADGP01000021_127765_128325	frr
NC_002940_148722_148979	rpmA
NZ_ABOP01000056_13160_12615	rplF
NZ_ADFS01000006_220678_220007	rplC
NC_003912_1664004_1664396	rpsK
NZ_ABXJ01000069_91934_92311	rplL
NZ_ACGU01000011_576_229	rplS
NZ_ABEY02000025_162441_162962	rplF
NC_008618_435227_435604	rpsM
NZ_ABID01000001_1418193_1418471	rpsS
NC_013209_35351_34128	pgk
NC_011386_1813230_1813706	rpsI
NC_010994_4314804_4315340	rplS
NC_011529_84220_84639	rpsK
NC_014393_4497195_4496827	rplN
NC_014006_646137_646415	rpsS
NC_012488_2670615_2669782	rplB
NZ_ACKQ02000002_684731_685120	rpsK
NC_013510_3306801_3305122	pyrG
NZ_AADR01000012_19_1281	dnaG
NC_007005_1450578_1450928	rplS
NC_007503_2073789_2073481	rpsJ
NC_009511_1486288_1485920	rpsM
NC_010067_3449110_3448406	rplA
NZ_ADEZ01000017_74665_75855	pgk
NC_013512_1979741_1979205	rplF
NZ_ACZN01000020_43919_43317	rplD
NC_013410_1736349_1736041	rpsJ
NZ_AANE01000039_5377_6057	rpsC
NC_009976_1445233_1446648	nusA
NZ_ACEJ01000112_41699_41079	rplD
NZ_AAXB02000017_58492_58884	rpsI
NC_011369_1362648_1363289	rplC
NC_009342_760799_761242	rplM
NC_009900_116853_117791	rpsB
NC_010525_782600_784186	pyrg
NC_012039_416932_417309	rplL
NZ_AAQJ02000001_1063330_1062503	rplB
NC_012004_271630_272076	rplM
NC_013166_467889_468296	rplP
NC_008024_379216_379641	rplK
NC_010723_251339_251647	rpsJ
NZ_GL379574_1017550_1016753	rpsC
NC_009667_2148607_2150235	pyrG
NZ_GG658011_696241_696687	smpB
NC_009436_4042238_4041849	rpsK
CP001561_152428_153261	rplB
NC_014259_459634_460170	rplE
NZ_AAPD01000004_204382_203765	rplC
NZ_ACVP01000015_46272_46661	rplL
NC_006526_526176_526877	rpsE
NC_013921_2029463_2028771	rplA
NC_010612_1276611_1277285	rpsE
NZ_ACQV01000011_30696_31424	rpsB
NC_002936_445780_446397	rplC
NC_002607_1269286_1269924	rpsE
NC_014643_293628_293224	rpsK
NC_011565_102785_102354	rplP
NC_005125_959858_960136	rpsS
NC_009524_2544698_2544267	rplK
NC_012438_1619694_1619014	rpsC
NZ_ABZR01000787_12312_13475	pgk
NZ_AAOX01000030_20675_20307	rplN
NC_014554_1323954_1324310	rplT
NZ_AAAP01000131_32_412	rplL
NC_006086_1657499_1657107	rpsI
NZ_ADKM01000213_158894_159445	rplF
NC_014370_1021750_1022040	rpmA
NZ_AAPD01000001_129552_130106	frr
NZ_ABYF01000001_601138_600470	rplD
NZ_ACVB02000011_66586_65705	pyrG
NC_007940_674908_676410	nusA
NZ_ACGC01000116_65944_66486	rplE
NZ_ABYW01000012_208104_208754	rplA
NZ_AANE01000039_7708_8247	rplE
NC_011027_197963_198481	rpsE
NZ_ADMS01000016_4857_4492	rpsM
NZ_ACLO01000092_207699_207331	rplL
NC_004757_1042115_1041621	infC
NC_007519_1119419_1118952	smpB
NZ_GG657757_5365366_5365746	rpsM
NZ_ACSH02000005_149002_147788	pgk
NZ_ABCS01000135_6317_6799	rplS
NC_013511_312447_312803	rplS
NC_014307_458918_459580	rplC
NC_011295_880143_879766	rpsK
NZ_ABJD02000107_16330_15797	rplF
NC_013928_1371227_1370868	rplT
NZ_ACIP02000002_390828_390472	rplT
NC_006677_394511_393828	rplC
NC_002937_2649237_2648707	infC
NZ_EQ973121_806768_806211	rplE
NC_013062_2126618_2127073	rplM
NC_008527_1778398_1777931	smpB
NZ_GG657369_16236_15733	rpsE
NZ_ADGK01000002_13046_12342	rplA
NC_004193_144203_144481	rpsS
NC_014828_1784298_1784008	rpmA
NC_006512_351524_352219	rplA
NZ_ABCH01000117_446_1609	pgk
NZ_EQ973121_1415499_1413514	dnaG
NZ_AALY01000001_321792_321403	rpsK
NC_003106_1376624_1376112	rplK
NZ_AAVP02000016_31709_31428	rpsS
NZ_ACGV01000115_51311_51676	rplL
NC_009997_1783598_1784326	rpsB
NC_012687_594075_593707	rplN
FP929048_1532162_1531662	rpsE
NC_008255_2596259_2597446	pgk
NC_011886_2998498_2997962	rplF
NC_010571_855611_855210	rpsI
NC_011047_425032_425655	rplD
NC_012590_489523_490059	rpsI
NC_008783_577236_577607	rplL
NZ_GG770539_5929093_5929830	infC
NC_013456_128708_128106	rplD
NC_011047_461320_461745	rplK
NZ_ACKO02000008_29316_30950	pyrG
NC_014041_4167052_4166681	rplP
NC_011769_1774806_1775189	rplL
NC_004463_758177_757818	rplT
NC_009848_2444040_2443756	rpmA
NC_010546_212748_212347	rplL
NC_012441_1217075_1216365	rpsC
NC_013956_1901060_1901542	infC
NC_009921_1386704_1387261	frr
NC_014733_325223_325639	rplP
NZ_AAYP01000002_118874_119179	rpsJ
NC_013791_2295280_2294447	rpsB
NC_008541_1574724_1575704	nusA
NC_013170_176135_176533	rpsK
NZ_ACZY01000033_48198_47770	rplM
NZ_ABPZ02000001_61167_61796	rplD
NZ_GG696053_42824_43141	rpsJ
NZ_ACCF01000080_24031_24864	rplB
NC_010995_903864_901780	dnaG
NC_008022_1477972_1476815	nusA
NC_012913_1714013_1715176	pgk
NZ_ABXI02000086_20993_19734	pgk
NZ_ABQC02000002_117624_117193	rplP
NC_007434_3739851_3739423	rplM
NC_000912_88091_86925	smpB
NZ_CAAZ01000086_24864_23446	nusA
NZ_ABCM01000017_110490_110113	rpsM
NC_009524_949772_949344	rplM
NC_014100_1608618_1609151	rplF
NC_010682_3433322_3432492	rplB
NC_013223_2347616_2347077	rplE
NZ_ABHI01000006_38080_39696	pyrG
NC_013854_2144387_2144019	rpsM
NZ_ABJV02000001_56925_57236	rpsJ
NC_006570_1050011_1048194	dnaG
